c_personid,c_name,c_name_chn,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_tribe,c_birthyear,c_by_nh_code,c_by_nh_year,c_by_range,c_deathyear,c_dy_nh_code,c_dy_nh_year,c_dy_range,c_death_age,c_death_age_range,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_ey_nh_year,c_fl_ey_notes,c_fl_latest_year,c_fl_ly_nh_code,c_fl_ly_nh_year,c_fl_ly_notes,c_surname,c_surname_chn,c_mingzi,c_mingzi_chn,c_dy,c_choronym_code,c_notes,c_by_intercalary,c_dy_intercalary,c_by_month,c_dy_month,c_by_day,c_dy_day,c_by_day_gz,c_dy_day_gz,c_surname_proper,c_mingzi_proper,c_name_proper,c_surname_rm,c_mingzi_rm,c_name_rm,c_created_by,c_modified_by,c_self_bio,c_created_date,c_modified_date
315683,Fang Liangyong,方良用,1517.0,19.0,,0.0,4688.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Liangyong,良用,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315685,Fang Liangkai,方良鎧,1517.0,19.0,,0.0,4688.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Liangkai,良鎧,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315686,Fang Liangzhen,方良鎮,1517.0,19.0,,0.0,4688.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Liangzhen,良鎮,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315687,Fang Liangzhao,方良肇,1517.0,19.0,,0.0,4688.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Liangzhao,良肇,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315739,Fang Boxiang,方伯祥,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Boxiang,伯祥,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315750,Fang Jifang,方季芳,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Jifang,季芳,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315761,Fang Ying,方瑛,1395.0,13.0,,0.0,5384.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Ying,瑛,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315795,Fang Hui,方洄,1427.0,19.0,,0.0,5384.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Hui,洄,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315896,Fang Shujin,方叔進,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shujin,叔進,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315898,Fang Lin,方臨,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Lin,臨,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315899,Fang Zaiyuan,方在淵,1493.0,14.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zaiyuan,在淵,19.0,0.0,Index year algorithmically generated: Rule 15;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315902,Fang Wanzai,方萬載,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Wanzai,萬載,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315903,Fang Wanxiang,方萬箱,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Wanxiang,萬箱,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315904,Fang Huolin,方獲麟,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Huolin,獲麟,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315905,Fang Wansong,方萬松,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Wansong,萬松,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
315906,Fang JiZeng,方繼曾,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,JiZeng,繼曾,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316089,Fang Yangao,方彥高,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Yangao,彥高,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316090,Fang Binglin,方秉琳,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Binglin,秉琳,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316091,Fang Wenzao,方文早,1483.0,13.0,,0.0,4691.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Wenzao,文早,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316095,Fang Yu,方敔,1511.0,21.0,,0.0,4691.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Yu,敔,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316097,Fang Xiao,方效,1511.0,21.0,,0.0,4691.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Xiao,效,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316098,Fang She,方赦,1511.0,21.0,,0.0,4691.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,She,赦,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316897,Fang Shi(Wife of Yangjunxiji),方氏(楊君璽繼妻),1522.0,3.0,204274.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Yangjunxiji),氏(楊君璽繼妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316945,Fang Shi(Wife of Chenzhi),方氏(陳志妻),1526.0,6.0,66819.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Chenzhi),氏(陳志妻),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
316973,Fang Shi(Stepmother of Xierun),方氏(謝潤繼母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Stepmother of Xierun),氏(謝潤繼母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317438,Fang Shi(Mother of Linyouwang),方氏(林有望母),1500.0,15.0,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Mother of Linyouwang),氏(林有望母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317439,Fang Shi(Wife of Linyouwang),方氏(林有望妻),1530.0,3.0,204319.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Linyouwang),氏(林有望妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317521,Fang Shi(Wife of Niushanmu),方氏(牛山木妻),1527.0,3.0,204327.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Niushanmu),氏(牛山木妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317650,Fang Zheng,方整,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zheng,整,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317652,Fang Xuan,方瑄,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Xuan,瑄,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317653,Fang Bin,方鑌,1489.0,13.0,,0.0,300343.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Bin,鑌,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
317656,Fang Shisheng,方時升,1521.0,19.0,,0.0,300343.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shisheng,時升,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318033,Fang Shi(Wife of Jiangzigaoji),方氏(姜子羔繼妻),1526.0,6.0,128964.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Jiangzigaoji),氏(姜子羔繼妻),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318458,Fang Chaoshen,方朝深,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Chaoshen,朝深,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318459,Fang Liangyong,方良永,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Liangyong,良永,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318460,Fang Zhongen,方重恩,1493.0,14.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zhongen,重恩,19.0,0.0,Index year algorithmically generated: Rule 15;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318464,Fang Mengsheng,方夢升,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Mengsheng,夢升,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318465,Fang Shuyou,方叔猷,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shuyou,叔猷,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318466,Fang Youji,方攸躋,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youji,攸躋,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318467,Fang Tiandong,方天東,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Tiandong,天東,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318468,Fang Youxu,方攸敘,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youxu,攸敘,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318469,Fang Youtong,方攸同,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youtong,攸同,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318470,Fang Tianzuo,方天祚,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Tianzuo,天祚,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318471,Fang Youbin,方攸賓,1521.0,22.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youbin,攸賓,19.0,0.0,Index year algorithmically generated: Rule 16;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318472,Fang Youjia,方攸嘉,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youjia,攸嘉,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318473,Fang Tianqu,方天衢,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Tianqu,天衢,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318475,Fang Youxun,方攸訓,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youxun,攸訓,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318476,Fang Youzhen,方攸箴,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Youzhen,攸箴,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318477,Fang Yousi,方攸司,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Yousi,攸司,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
318478,Fang Tianzuo,方天佐,1525.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Tianzuo,天佐,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319331,Fang Feng,方鳳,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Feng,鳳,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319332,Fang Jia,方价,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Jia,价,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319333,Fang Yikui,方一奎,1503.0,13.0,,0.0,5431.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Yikui,一奎,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319336,Fang Laixian,方來獻,1528.0,7.0,,0.0,5431.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Laixian,來獻,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319337,Fang Laihe,方來賀,1535.0,19.0,,0.0,5431.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Laihe,來賀,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319338,Fang Laibin,方來賔,1535.0,19.0,,0.0,5431.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Laibin,來賔,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
319393,Fang Shi(Mother of Yezongchun),方氏(葉宗春母),1493.0,15.0,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Mother of Yezongchun),氏(葉宗春母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
320165,Fang Zheng,方政,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zheng,政,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
320166,Fang Cong,方琮,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Cong,琮,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
320167,Fang Rui,方銳,1496.0,14.0,,0.0,5582.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Rui,銳,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
320170,Fang Xue,方嶨,1524.0,22.0,,0.0,5582.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Xue,嶨,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
320893,Fang Shi(Wife of Zhang?),方氏(張?妻),1528.0,3.0,204566.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Zhang?),氏(張?妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
321007,Fang Shi(Wife of Chenxiang),方氏(陳相妻),1423.0,3.0,198821.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Chenxiang),氏(陳相 妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
321557,Fang Shi(Wife of Hebangli),方氏(何邦禮妻),1528.0,3.0,204612.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Hebangli),氏(何邦禮妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
321830,Fang Shi(Wife of Huanggao),方氏(黃誥妻),1527.0,3.0,204634.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Huanggao),氏(黃誥妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322047,Fang Zhigao,方志高,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Zhigao,志高,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322048,Fang Yongkang,方永康,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Yongkang,永康,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322049,Fang Ren,方仁,1496.0,14.0,,0.0,4682.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Ren,仁,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322055,Fang Fen,方棻,1524.0,22.0,,0.0,4682.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Fen,棻,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322056,Fang Mao,方懋,1524.0,22.0,,0.0,4682.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Mao,懋,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322180,Fang Feng,方逢,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Feng,逢,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322181,Fang Ning,方寧,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Ning,寧,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322182,Fang Guan,方觀,1370.0,14.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Guan,觀,19.0,0.0,Index year algorithmically generated: Rule 15;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322187,Fang Xiong,方熊,1402.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Xiong,熊,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322188,Fang Pi,方羆,1402.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Pi,羆,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322189,Fang Lie,方烈,1402.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Lie,烈,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322190,Fang Dong,方動,1402.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Dong,動,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322191,Fang Jie,方傑,1402.0,20.0,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Jie,傑,19.0,0.0,Index year algorithmically generated: Rule 17;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322197,Fang Shi(Wife of Hunanjie),方氏(許南傑妻),1405.0,3.0,204659.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Hunanjie),氏(許南傑妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
322748,Fang Shi(Mother of Xuexilian),方氏(薛希璉母),1372.0,15.0,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Mother of Xuexilian),氏(薛希璉母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
323699,Fang Shi(Father'S Late Wife of Jiangguohua),方氏(姜國華前母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Father'S Late Wife of Jiangguohua),氏(姜國華前母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
324136,Fang Shi(Wife of Linmaoxun),方氏(林茂勛妻),1530.0,3.0,204790.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Wife of Linmaoxun),氏(林茂勛妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
324310,Fang Shi(Father'S Late Wife of Linyingjie),方氏(林應節前母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Father'S Late Wife of Linyingjie),氏(林應節前母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
325200,Fang Shi(Mother of Baodaguan),方氏(包大爟母),1498.0,15.0,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Mother of Baodaguan),氏(包大爟母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
327300,Fang Shi(Mother of Wuweijing),方氏(吳維京母),1504.0,15.0,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Fang,方,Shi(Mother of Wuweijing),氏(吳維京母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
